prob_cases,tot_death
6486.0,1794
40479.0,1468
18231.0,843
261679.0,29737
0.0,0
58809.0,16874
283539.0,31455
77559.0,10809
257109.0,14753
417.0,534
0.0,0
2925.0,4585
0.0,18395
420627.0,34791
38150.0,1884
161962.0,28254
3701.0,866
57017.0,7240
8984.0,707
152085.0,4363
120585.0,22229
8508.0,693
0.0,3115
70659.0,3481
0.0,23384
18827.0,898
135.0,17
95028.0,3456
276205.0,31047
0.0,1328
398.0,24
2592.0,4559
89634.0,11102
9448.0,3372
33005.0,8335
96401.0,4918
83186.0,18998
0.0,0
12405.0,1692
913.0,53
1122.0,7236
1279.0,458
0.0,25314
0.0,2832
4781.0,1692
0.0,2729
3671.0,3343
996.0,686
321.0,105
292764.0,32647
438663.0,16368
61410.0,2840
4519.0,1046
6680.0,1812
146181.0,4323
33962.0,8394
0.0,1764
379929.0,34253
120440.0,22224
24970.0,2973
0.0,0
78596.0,18600
183914.0,65033
192858.0,14344
125568.0,22244
107179.0,24389
90655.0,18003
129630.0,26357
222247.0,18441
105083.0,20864
84163.0,10973
0.0,8267
78041.0,22103
0.0,5936
0.0,0
50292.0,2662
161736.0,14173
345092.0,15651
12786.0,2295
6952.0,1851
0.0,0
49945.0,4820
0.0,28986
93412.0,4788
92709.0,9430
10060.0,1574
2144.0,4468
3984.0,202
192624.0,10372
4064.0,3467
97756.0,20500
0.0,0
0.0,0
21080.0,926
73462.0,8509
5828.0,529
3864.0,900
174621.0,28568
184808.0,12548
0.0,249
0.0,0
203932.0,14680
0.0,2392
416403.0,15742
29637.0,8271
46492.0,13365
59953.0,3223
392883.0,34425
86220.0,11034
121.0,6
0.0,2897
174913.0,11867
4236.0,5498
0.0,22571
0.0,25920
87643.0,11055
9877.0,740
66207.0,4162
0.0,6989
62126.0,3400
10272.0,1500
168016.0,64312
17404.0,3758
274101.0,30982
30680.0,8293
0.0,25820
444415.0,25193
29741.0,8279
71756.0,3044
0.0,0
0.0,16
3003.0,791
17652.0,819
12629.0,1704
490755.0,20317
200312.0,14527
4765.0,1089
1053.0,7089
151158.0,11427
61844.0,7473
421511.0,16136
53728.0,15224
119944.0,8024
3038.0,9191
4454.0,1665
0.0,17683
5087.0,512
224238.0,15303
0.0,25600
0.0,0
0.0,0
1630.0,218
191453.0,11947
21438.0,7011
391628.0,34404
105704.0,24358
4930.0,1127
91054.0,11180
86580.0,4553
21747.0,1298
13019.0,6973
98234.0,4942
0.0,3286
105570.0,21045
433593.0,16088
188093.0,12843
47412.0,13647
0.0,25505
62144.0,7534
4291.0,487
85433.0,11015
0.0,2446
5609.0,2678
0.0,12003
0.0,5598
532572.0,26459
1248.0,833
1320.0,1331
189.0,10
121465.0,12897
7999.0,635
12542.0,6449
345.0,117
64036.0,2897
0.0,25841
1985.0,4348
20513.0,2168
19773.0,1149
0.0,0
60198.0,3240
213692.0,14944
75684.0,5902
516186.0,17055
0.0,2375
4598.0,3632
111448.0,7658
9692.0,725
235.0,454
149392.0,27307
0.0,0
0.0,1357
0.0,0
874.0,596
98678.0,11402
4756.0,5277
0.0,26001
2084.0,3693
0.0,32851
27160.0,1075
0.0,0
175830.0,25395
198693.0,16413
32509.0,1243
85183.0,4497
0.0,22
0.0,36910
32957.0,1769
50424.0,4840
0.0,27
11448.0,752
451823.0,16520
605830.0,21749
3550.0,4609
151368.0,4347
166166.0,24841
588864.0,21374
133057.0,10154
1731.0,983
10511.0,2096
0.0,2325
0.0,61999
107705.0,21206
16291.0,793
7290.0,1872
69246.0,3473
57183.0,5005
60.0,153
348449.0,37142
0.0,38135
0.0,0
12937.0,6408
308894.0,35706
5995.0,1249
107657.0,24404
0.0,1234
14491.0,879
6396.0,2884
0.0,16894
23729.0,2094
0.0,48414
13397.0,6420
367111.0,34112
0.0,561
200095.0,67358
0.0,0
227711.0,18785
0.0,0
38534.0,1894
0.0,79
0.0,28901
0.0,722
4544.0,2410
480395.0,20236
0.0,7657
154057.0,4366
0.0,0
388482.0,34346
263351.0,14895
4900.0,1700
0.0,23945
0.0,0
120640.0,12870
317.0,105
120882.0,8050
12058.0,2249
32142.0,2605
341.0,115
162820.0,4536
156863.0,11533
2311.0,359
0.0,0
1215.0,820
78359.0,2503
96864.0,11930
131897.0,22609
341.0,114
389758.0,34385
0.0,0
310512.0,35857
24006.0,1526
2403.0,1546
0.0,37438
78578.0,2507
0.0,34853
0.0,7727
32022.0,1650
56429.0,3099
72197.0,2343
159596.0,4455
0.0,26494
3890.0,347
0.0,0
505334.0,16977
0.0,17123
2.0,10
45901.0,2400
64608.0,8046
132923.0,23519
0.0,0
18294.0,5498
37539.0,2053
31291.0,1650
29684.0,1688
74852.0,8557
31410.0,4266
0.0,0
0.0,2319
5731.0,1747
3594.0,1477
91386.0,11197
72197.0,2343
4846.0,3687
225292.0,27946
10717.0,2111
283539.0,31455
1224.0,397
0.0,7035
34656.0,1829
47858.0,2485
444823.0,16443
390608.0,38919
32770.0,1718
9998.0,3408
513940.0,17004
0.0,74
0.0,0
99689.0,6449
422191.0,16166
112071.0,5131
0.0,16960
74949.0,3566
504895.0,20376
218112.0,11897
28486.0,3111
14455.0,897
193570.0,66257
5.0,1097
6994.0,1275
25730.0,2984
756.0,390
236.0,95
7964.0,662
76223.0,2464
0.0,0
7229.0,1870
62303.0,7550
12285.0,1666
62855.0,16624
58343.0,7274
75967.0,21886
114108.0,5187
467878.0,18230
256.0,20
76979.0,2467
0.0,37108
64008.0,7749
8818.0,658
131624.0,26590
359288.0,37671
2371.0,4501
0.0,18593
20709.0,1174
285829.0,32873
495431.0,20328
407.0,127
481092.0,25677
15971.0,1830
7383.0,550
0.0,48
2538.0,389
122428.0,25328
283539.0,31455
0.0,39407
16474.0,795
162449.0,4507
0.0,4753
0.0,5381
482.0,558
0.0,7139
0.0,7721
79128.0,10850
5875.0,1246
10149.0,751
55758.0,7177
75717.0,5656
23874.0,4008
9049.0,707
175398.0,25530
0.0,2375
2676.0,4577
142487.0,4216
74231.0,3520
7788.0,4961
307145.0,35425
0.0,26010
0.0,3414
1.0,988
0.0,0
135034.0,13355
1110.0,774
223677.0,27790
118077.0,7998
141108.0,4013
60231.0,2827
2739.0,9054
0.0,25696
221824.0,12955
343877.0,33764
98640.0,4943
0.0,75
6933.0,1847
104236.0,4994
0.0,37764
125610.0,3705
18155.0,839
0.0,62593
35035.0,1834
1720.0,2002
75795.0,10675
15209.0,7046
0.0,0
39035.0,8925
36849.0,8666
144160.0,4284
105.0,2
4338.0,1013
445984.0,25219
2790.0,1881
23313.0,2953
25953.0,2496
65556.0,5275
30254.0,8062
38710.0,2122
473474.0,19212
517271.0,17085
6227.0,1214
370.0,22
96488.0,4922
0.0,0
195741.0,12036
136747.0,13444
28316.0,3088
127051.0,3755
0.0,25960
160664.0,4455
3043.0,1344
185.0,406
0.0,2754
17627.0,1041
83709.0,19079
0.0,38633
861.0,6507
308894.0,35706
0.0,16
3587.0,9474
32466.0,1667
0.0,38755
4101.0,474
156074.0,4370
248230.0,14492
12152.0,809
3250.0,3182
421.0,89
0.0,1093
106794.0,6773
90103.0,11130
511113.0,26087
53468.0,2964
0.0,2975
79931.0,10893
477891.0,25645
330507.0,36357
97908.0,4940
0.0,6344
0.0,29157
76504.0,2464
1876.0,2797
162369.0,4490
30840.0,1776
57720.0,1738
0.0,7818
5905.0,5517
64099.0,17409
142487.0,4216
5095.0,2527
76404.0,2464
122795.0,11082
0.0,37108
0.0,17596
124877.0,12982
0.0,0
0.0,12838
64954.0,3444
108444.0,24486
0.0,0
38262.0,1888
80659.0,18787
281960.0,31370
380022.0,15785
11980.0,1641
0.0,29115
0.0,32028
72125.0,4274
117789.0,21821
0.0,20
200325.0,10906
6698.0,6164
0.0,62741
32937.0,1749
296401.0,33011
70699.0,2336
1720.0,1958
0.0,0
193112.0,10420
0.0,26102
34231.0,8395
199361.0,14518
472750.0,19859
987.0,1624
128977.0,26279
1593.0,4771
0.0,62945
86833.0,23192
127743.0,13059
3406.0,155
1976.0,4298
1593.0,932
157047.0,4394
1720.0,1262
25250.0,2978
354032.0,21120
66362.0,8292
222161.0,27513
0.0,0
0.0,16
0.0,61510
275.0,101
117351.0,10667
39625.0,2180
239973.0,30299
51111.0,1688
63345.0,7706
0.0,0
178357.0,15075
426308.0,24480
0.0,0
0.0,18163
22553.0,2886
0.0,2582
26084.0,3001
68536.0,9769
0.0,0
0.0,61499
22667.0,2903
147577.0,10919
0.0,0
218800.0,15072
29560.0,8263
159408.0,28152
326.0,20
0.0,142
41859.0,2246
0.0,62179
26886.0,1066
145513.0,13752
0.0,0
4253.0,5467
10232.0,1593
252086.0,14635
205173.0,14735
67636.0,9724
0.0,0
78231.0,2499
498.0,1890
0.0,16
0.0,409
278660.0,31162
0.0,0
0.0,0
155785.0,63472
0.0,21
34131.0,8817
62126.0,3400
12479.0,835
0.0,38601
95632.0,4834
4676.0,5693
1720.0,1930
39375.0,2173
0.0,2666
244645.0,30372
9255.0,712
33829.0,1909
98788.0,19228
117955.0,7995
1720.0,664
1281.0,7723
220840.0,27189
60193.0,1819
196607.0,28861
37432.0,8752
0.0,24
14565.0,6481
0.0,0
30115.0,4142
280371.0,15257
235522.0,19101
156289.0,24217
0.0,8267
19252.0,7658
340669.0,36744
11991.0,6287
0.0,23
9605.0,2015
104727.0,20671
113793.0,7012
76799.0,17190
26650.0,1588
312263.0,35935
218594.0,18162
7911.0,647
4095.0,1000
312.0,105
861.0,6489
0.0,23067
381551.0,34266
752.0,616
317583.0,33487
4032.0,4627
33031.0,1807
0.0,6485
96556.0,3468
64025.0,17409
70110.0,18100
1008.0,702
0.0,2939
0.0,2
121257.0,22005
0.0,28832
0.0,0
38961.0,2158
22815.0,2933
11682.0,793
215479.0,11802
64751.0,8102
389384.0,14739
0.0,8061
0.0,24174
1496.0,2874
449133.0,16492
1417.0,8066
112433.0,21446
75365.0,10515
149245.0,11097
530.0,143
23218.0,1428
31421.0,2523
6335.0,405
9909.0,6624
477130.0,20149
0.0,28477
71414.0,9985
79778.0,2561
237784.0,30259
190238.0,13156
14754.0,6934
0.0,0
916.0,639
7330.0,1873
33752.0,2853
58749.0,5105
564350.0,20936
184109.0,28762
52849.0,1693
823.0,496
7122.0,1865
19265.0,901
191893.0,14201
64557.0,2182
813.0,273
33081.0,1814
534.0,143
82707.0,3276
493337.0,20322
51309.0,2753
13262.0,4982
10564.0,1613
873.0,593
0.0,2782
2440.0,4530
0.0,31017
0.0,0
141108.0,4013
4405.0,2385
0.0,1785
126686.0,11587
45550.0,17818
225645.0,10393
249592.0,21690
155402.0,13093
0.0,0
4855.0,22892
80600.0,9368
0.0,0
1250.0,1133
4076.0,18750
22.0,1758
155671.0,13102
0.0,0
368089.0,28519
12341.0,5301
29597.0,4688
221585.0,20227
372250.0,19752
135240.0,20141
0.0,0
0.0,34
0.0,2
218.0,493
88773.0,6645
592251.0,35493
378127.0,40451
4875.0,2078
5476.0,2992
0.0,4793
46144.0,17976
59120.0,8029
533735.0,26839
5078.0,1361
16713.0,2460
602704.0,38042
157654.0,11072
0.0,0
0.0,2
71562.0,19829
7245.0,1871
0.0,0
0.0,0
149347.0,3421
434320.0,41500
763762.0,40037
26780.0,5940
98182.0,28258
0.0,0
116508.0,11170
0.0,0
0.0,0
604989.0,27642
112603.0,11067
0.0,1148
155731.0,10933
5731.0,10387
95268.0,7285
87974.0,20464
0.0,4453
0.0,2258
0.0,17
293400.0,24527
122945.0,11365
341982.0,40021
0.0,4150
29288.0,15838
0.0,33
404407.0,20040
609120.0,38821
0.0,4968
510868.0,26623
113481.0,7719
167135.0,33353
423482.0,22570
154298.0,20663
0.0,0
715584.0,39310
0.0,40
55962.0,6304
500353.0,26491
369619.0,28850
170625.0,19188
15.0,106
190294.0,34019
0.0,3
0.0,0
0.0,0
49906.0,18222
0.0,1173
11019.0,1814
17448.0,2534
159206.0,20953
154023.0,12620
0.0,949
0.0,2
11572.0,23730
32403.0,6155
123932.0,11681
0.0,2
0.0,3754
181258.0,8490
0.0,0
0.0,0
611998.0,38428
173754.0,21771
288569.0,14472
16308.0,4259
14728.0,2254
244799.0,4201
1846.0,1720
564933.0,37806
120185.0,7878
286641.0,14455
0.0,2
138042.0,12572
4856.0,1557
0.0,4714
0.0,1
34664.0,5109
552.0,656
119060.0,7857
0.0,1935
122478.0,11601
112001.0,7009
8338.0,4740
277264.0,35389
7.0,32
2007.0,1900
127044.0,22255
0.0,3754
22095.0,3925
593672.0,36267
0.0,2
545343.0,5155
13445.0,3808
543208.0,26945
335366.0,37768
0.0,13
11692.0,3429
24423.0,7607
0.0,740
134013.0,20081
0.0,4940
102047.0,8819
0.0,40
0.0,2
0.0,0
383164.0,19827
337980.0,38573
0.0,3697
24001.0,6753
131700.0,23370
0.0,0
294923.0,17939
84455.0,8724
604438.0,38166
216352.0,10148
34441.0,3274
7818.0,3169
3200.0,2697
233501.0,21499
0.0,1
3298.0,1752
0.0,0
0.0,4736
32385.0,4885
1705.0,9101
206008.0,18962
132158.0,23577
153841.0,12625
0.0,2
359337.0,12444
3722.0,1387
20905.0,3882
752056.0,39767
11336.0,2142
0.0,0
3849.0,1294
141003.0,20316
469255.0,4768
0.0,17
218842.0,16320
220333.0,20190
133245.0,20023
1968.0,9260
0.0,21
165336.0,33103
17350.0,2528
0.0,0
0.0,2
539687.0,5118
0.0,0
0.0,2131
562602.0,37523
329562.0,17843
0.0,23
33685.0,3001
44369.0,9179
221076.0,34956
181034.0,11555
40558.0,6827
211928.0,9919
2488.0,1452
231195.0,16702
4482.0,21944
0.0,38
211636.0,9907
187720.0,11650
0.0,4940
0.0,0
26280.0,2571
176328.0,19528
157922.0,32281
11278.0,5206
627259.0,38590
358481.0,12413
22.0,1642
211.0,175
492834.0,26369
151371.0,12938
0.0,35
0.0,2
3199.0,1727
17608.0,2161
263658.0,16934
259864.0,16883
0.0,0
282941.0,14419
38826.0,24469
0.0,2328
67350.0,5521
166437.0,33244
480795.0,24713
2510.0,1261
752056.0,39767
0.0,0
370336.0,29065
309143.0,10831
42493.0,6956
0.0,0
31065.0,3112
0.0,1813
321836.0,23175
2598.0,9559
32731.0,3218
24639.0,6882
282.0,1324
608760.0,27816
118775.0,7221
0.0,2132
0.0,41
0.0,0
140513.0,12049
123961.0,11433
7058.0,1852
382380.0,19820
666170.0,40171
0.0,0
551258.0,27030
3410.0,2307
155528.0,10929
220619.0,10296
150970.0,31802
34099.0,16803
378383.0,30358
0.0,1
606418.0,38266
2082.0,1059
0.0,0
19185.0,4218
216834.0,16244
38067.0,6509
357135.0,26376
0.0,0
13670.0,3320
0.0,0
356847.0,27011
341538.0,40013
178164.0,19709
240398.0,16764
0.0,0
113884.0,7074
365771.0,12470
0.0,0
0.0,2
0.0,40
0.0,2
450807.0,29674
355206.0,40200
58427.0,4509
0.0,3286
484.0,432
66569.0,6710
0.0,2
428527.0,12879
0.0,2605
0.0,0
277964.0,14010
632.0,796
0.0,3
0.0,0
0.0,4761
36419.0,5240
581242.0,38290
15620.0,2308
3.0,1
0.0,34
133819.0,20072
128682.0,11643
270026.0,21978
46136.0,7477
280625.0,14173
0.0,4539
302135.0,14525
343235.0,11285
147658.0,12839
352673.0,40175
0.0,2
227949.0,20867
561651.0,37225
163528.0,21176
198188.0,3854
122182.0,11583
132.0,238
0.0,1
166243.0,21342
0.0,4760
0.0,3067
24822.0,2486
16149.0,4226
185251.0,20449
566434.0,37969
0.0,35
27260.0,5959
170918.0,11336
484968.0,4812
53659.0,7604
0.0,26
260.0,841
600088.0,37608
149367.0,31700
319157.0,36096
595591.0,36580
199019.0,15549
154261.0,10760
46358.0,18012
544251.0,34076
6200.0,2095
12173.0,5291
0.0,0
33462.0,6188
577769.0,33537
166952.0,11336
8139.0,2024
3695.0,2907
25067.0,24048
299940.0,10755
691992.0,39035
151759.0,12950
667508.0,40281
588622.0,35005
109672.0,6916
5762.0,2918
190.0,575
128214.0,12019
0.0,2456
452377.0,42054
323902.0,36380
3099.0,2597
444927.0,20507
278253.0,16656
561760.0,37270
19309.0,4239
16778.0,2461
154966.0,10911
413995.0,12758
56921.0,5141
240324.0,12044
624512.0,39050
0.0,2479
362026.0,27142
539292.0,33665
0.0,4777
106133.0,7552
0.0,0
270334.0,12990
2483.0,2206
6641.0,4226
157820.0,13182
357116.0,12308
0.0,1396
227514.0,21154
169065.0,19122
136723.0,20176
116320.0,7138
0.0,1472
0.0,0
45642.0,5668
96930.0,7393
4034.0,2702
0.0,2
228912.0,10398
216352.0,10148
18471.0,2555
377267.0,27594
4826.0,3489
14.0,102
646640.0,39472
0.0,0
0.0,0
3560.0,1754
97139.0,7400
571206.0,38157
6546.0,3156
223492.0,4188
0.0,1797
4400.0,21244
267092.0,12767
0.0,0
209883.0,9778
55097.0,18764
164954.0,11272
15165.0,23820
95726.0,9766
180619.0,20021
39492.0,3449
0.0,0
109429.0,10812
0.0,2
0.0,0
8642.0,4783
270888.0,16994
165623.0,33129
0.0,23
13673.0,2199
4604.0,1988
162407.0,21127
0.0,2302
0.0,4793
182784.0,33753
597804.0,37018
612746.0,27962
181928.0,20213
0.0,4777
3797.0,2991
187214.0,17294
0.0,4730
0.0,0
91707.0,7040
5813.0,1677
135135.0,12516
0.0,4884
37343.0,5327
163528.0,21176
177947.0,16403
215788.0,34857
0.0,2431
111141.0,6977
0.0,40
7249.0,4419
0.0,0
211550.0,4170
0.0,2
561556.0,32489
144482.0,12753
347942.0,40127
0.0,27
9790.0,4999
0.0,3781
4966.0,3539
24282.0,2682
166551.0,33265
445187.0,20508
228943.0,21094
9051.0,2732
24539.0,5733
8.0,88
29209.0,4638
217586.0,16265
151476.0,12518
0.0,5
2556.0,1474
213789.0,10024
312374.0,17485
10088.0,11281
0.0,2
167302.0,33367
522456.0,26722
6152.0,3996
18241.0,4814
190528.0,13235
30460.0,2763
385312.0,28028
0.0,2
13757.0,6044
339328.0,39259
6356.0,3002
46176.0,18001
404721.0,12684
363787.0,19659
0.0,5015
0.0,2
0.0,80
47851.0,18095
168039.0,21463
225702.0,20532
7026.0,1480
0.0,6750
4543.0,22313
55894.0,18831
6611.0,10517
0.0,0
14.0,5
343981.0,26587
99048.0,10117
3790.0,3173
0.0,0
17560.0,2540
1116.0,991
609049.0,38360
7890.0,1970
27079.0,5952
289932.0,35517
309857.0,14555
562602.0,37523
360784.0,19531
0.0,0
113454.0,7062
0.0,1
537088.0,26856
277192.0,16601
359553.0,19439
1659.0,2019
35900.0,24374
0.0,0
145722.0,12228
0.0,0
208879.0,34687
169.0,361
674693.0,38959
0.0,0
0.0,0
28522.0,15611
444122.0,20506
6554.0,1449
302054.0,22492
0.0,2
31.0,2102
0.0,2
0.0,0
363237.0,12466
5038.0,23050
733.0,308
293467.0,14472
142151.0,12043
0.0,2318
0.0,0
379886.0,19802
0.0,2302
0.0,2
349525.0,26851
141685.0,20334
43404.0,17623
45830.0,17872
343466.0,24577
601290.0,27547
172071.0,12912
77022.0,10074
143.0,1089
347429.0,40119
394580.0,40768
0.0,0
157415.0,13170
939.0,2648
0.0,4928
106756.0,6826
0.0,0
46265.0,18012
229891.0,21296
358302.0,12410
0.0,0
431219.0,12945
13891.0,3862
0.0,0
604438.0,38166
179883.0,19923
0.0,4721
0.0,2182
0.0,2
0.0,0
41932.0,5453
427566.0,4629
363317.0,19644
49978.0,18225
181906.0,33721
0.0,4397
627259.0,38590
3.0,0
0.0,121
0.0,4781
604368.0,27636
47309.0,18082
0.0,2503
4641.0,1339
0.0,2787
0.0,3050
0.0,0
442059.0,20481
0.0,2
368864.0,40323
367804.0,12479
121776.0,7928
158284.0,13207
0.0,2
144581.0,20383
0.0,939
0.0,3128
33603.0,3258
124736.0,11490
559947.0,36444
2077.0,2182
0.0,2323
198302.0,18215
31817.0,4860
0.0,0
0.0,2
58947.0,19138
94840.0,7257
264203.0,15574
0.0,2
358723.0,12422
161642.0,11223
0.0,0
616606.0,38933
237939.0,21471
0.0,2
0.0,35
631925.0,39173
40166.0,6794
6130.0,23401
19795.0,7134
0.0,0
123170.0,7408
134856.0,8489
444775.0,41804
25887.0,5878
2660.0,3026
0.0,3347
220619.0,10296
2631.0,1527
6980.0,4354
281096.0,14271
18850.0,2556
329468.0,14670
7817.0,1552
555742.0,35782
482153.0,25255
0.0,3
140011.0,11932
163528.0,21176
3834.0,2672
499430.0,26490
276852.0,13730
0.0,2480
153073.0,12596
272111.0,16183
227027.0,20735
10104.0,2120
657106.0,39772
95391.0,7290
82482.0,9462
515312.0,26631
0.0,85
93.0,170
0.0,2
124605.0,11481
374991.0,12507
655603.0,38778
241901.0,21596
29752.0,15956
0.0,17
37247.0,3289
329969.0,26190
1748.0,9165
136723.0,20176
30777.0,3068
255755.0,15099
185587.0,8540
219068.0,10253
6366.0,3825
216.0,183
30189.0,16039
0.0,2
45219.0,17772
372403.0,19760
6284.0,1431
152636.0,12986
155460.0,12651
152819.0,12993
26645.0,5925
6.0,0
145486.0,7857
0.0,2
0.0,4702
159.0,401
0.0,2088
0.0,2
238482.0,21471
182393.0,20309
44629.0,24753
612224.0,27956
64842.0,8520
0.0,0
412585.0,40979
136723.0,20176
96260.0,28080
45912.0,17907
0.0,17
602704.0,38042
0.0,0
7636.0,1535
45888.0,17893
0.0,2
70719.0,9151
51663.0,18350
602701.0,27585
0.0,0
177977.0,11555
32519.0,3206
0.0,2133
9792.0,23670
0.0,17
430415.0,12928
29.0,1971
0.0,0
123542.0,11403
0.0,40
128112.0,11623
129964.0,8217
140806.0,12640
7.0,75
267.0,567
375832.0,40406
172292.0,21706
1237.0,5954
171604.0,19284
4489.0,21987
481208.0,4803
23537.0,5650
0.0,2308
345032.0,40093
8942.0,11028
113388.0,29545
133796.0,12515
4117.0,1862
77334.0,10074
154233.0,12633
5576.0,23291
34671.0,3277
42627.0,24654
18555.0,4145
274910.0,16408
470318.0,4768
10257.0,3330
16907.0,2479
0.0,2311
482907.0,25449
166021.0,8005
0.0,35
46776.0,18046
8408.0,4741
599278.0,37410
29210.0,6065
519350.0,4971
599278.0,37410
152925.0,12592
201812.0,13429
376710.0,30162
135596.0,11915
0.0,2
5610.0,3563
0.0,3943
564933.0,37806
213.0,627
285009.0,14437
326089.0,17720
0.0,19
0.0,2
17484.0,6773
0.0,3
0.0,4721
566434.0,37969
17.0,133
118900.0,7221
309857.0,14555
20385.0,3893
0.0,0
157752.0,13177
4213.0,1926
483547.0,4812
175353.0,16174
362414.0,27189
442826.0,41791
29250.0,7981
376304.0,12512
18353.0,2554
93199.0,7161
51516.0,18332
0.0,34
189698.0,20530
4740.0,22742
0.0,0
0.0,0
118222.0,11281
8431.0,2065
277821.0,16630
0.0,4928
0.0,0
319625.0,14593
48141.0,18112
0.0,114
359432.0,40233
362759.0,19627
127932.0,11803
0.0,2192
0.0,1571
81494.0,3305
446146.0,4700
213627.0,4173
0.0,1500
1526.0,706
164465.0,32987
0.0,23
359310.0,19429
5250.0,2014
437.0,1321
16139.0,3667
125715.0,11810
8214.0,3238
36983.0,6371
72741.0,5438
3402.0,1790
362473.0,40257
233.0,1264
360813.0,19547
60821.0,6758
0.0,440
14.0,1258
161132.0,21068
420791.0,12794
3093.0,2208
346405.0,4390
175.0,389
0.0,8
31260.0,8126
0.0,2671
175661.0,19441
0.0,2
4216.0,3189
81982.0,10271
0.0,0
358845.0,12429
2557.0,9553
191064.0,34049
0.0,2500
174175.0,11555
439947.0,41679
17340.0,2527
452377.0,42054
39831.0,6765
616606.0,38933
0.0,2892
12727.0,3163
76108.0,10038
60282.0,6641
19484.0,7063
124220.0,11681
43722.0,7023
0.0,2615
48439.0,4887
4463.0,10141
123083.0,11372
201867.0,34446
0.0,0
608269.0,27778
16947.0,2485
415.0,2446
0.0,0
84235.0,10519
94752.0,7256
6848.0,4298
497.0,437
7641.0,1912
357043.0,12275
0.0,2399
33963.0,4989
27522.0,2814
0.0,4721
153001.0,7912
14846.0,5623
206133.0,16077
0.0,1547
232.0,594
0.0,4793
609654.0,27872
228061.0,11872
360347.0,12456
95860.0,7330
219472.0,16332
32895.0,4941
77.0,237
0.0,163
14171.0,3580
0.0,2289
422654.0,41196
143383.0,17825
156140.0,13132
187135.0,33899
114.0,313
9519.0,3274
150617.0,12479
399678.0,28720
0.0,2
172386.0,33522
100741.0,8777
3041.0,1701
431444.0,41417
152503.0,12576
193021.0,15027
143367.0,7856
275249.0,23021
178438.0,33641
606947.0,27758
426678.0,12853
1294.0,1876
3725.0,16510
232.0,764
0.0,33
196.0,462
350009.0,4398
0.0,0
126211.0,11547
0.0,4928
204616.0,18751
1694.0,1790
130425.0,12460
398084.0,40799
5740.0,23324
124746.0,7470
0.0,2
0.0,2
34015.0,3266
47756.0,18093
367338.0,12479
109338.0,10802
0.0,2219
129987.0,22791
631925.0,39173
38462.0,6576
479615.0,24638
0.0,3428
6.0,23
0.0,4747
218792.0,16313
8827.0,2333
365875.0,27940
65057.0,7051
0.0,4561
119349.0,7242
6814.0,2172
160356.0,21035
250985.0,35172
0.0,0
464.0,416
44644.0,7426
131783.0,12503
0.0,2
446249.0,20526
0.0,34
141880.0,17656
0.0,0
0.0,72
655603.0,38778
0.0,2
178332.0,19709
2823.0,2434
168212.0,19122
359929.0,12454
420791.0,12794
5640.0,23306
0.0,2
100238.0,7462
607751.0,27766
175238.0,19441
279951.0,16740
104913.0,10711
109.0,298
167214.0,19033
456996.0,4732
126599.0,7566
282658.0,14419
561228.0,37057
88563.0,27415
22671.0,3940
35528.0,6295
103871.0,7506
5957.0,23360
592992.0,35493
0.0,2
192.0,429
0.0,34
127687.0,11976
732354.0,39490
0.0,0
0.0,35
94498.0,7252
65311.0,8509
75725.0,7168
2703.0,2370
318586.0,14593
12312.0,2860
568046.0,27315
216338.0,34868
279056.0,14010
221291.0,20212
0.0,0
141851.0,12130
126675.0,11872
669496.0,40448
281415.0,14346
0.0,4485
0.0,0
137387.0,20222
0.0,0
0.0,4834
370336.0,29065
525552.0,32976
0.0,0
163935.0,32908
0.0,0
5787.0,2054
5523.0,2164
339328.0,39259
0.0,14
0.0,0
167180.0,12838
0.0,21
128214.0,22379
5.0,71
15689.0,6398
309143.0,10831
0.0,1697
0.0,0
9622.0,4994
395228.0,12603
346090.0,18614
11473.0,2970
374991.0,12507
0.0,672
4011.0,18219
206861.0,4114
27667.0,24117
382573.0,40530
0.0,34
333.0,1067
358924.0,19371
0.0,0
4250.0,1927
667508.0,40281
46144.0,17982
3390.0,9868
0.0,4451
217535.0,34883
355206.0,40200
0.0,2
0.0,0
0.0,0
897.0,1135
265108.0,4227
16741.0,3595
27455.0,2634
195.0,1202
5674.0,10355
486926.0,26153
646640.0,39472
131253.0,23109
18026.0,23886
25.0,298
183177.0,20380
206978.0,4122
208.0,1230
0.0,4138
599168.0,27537
353903.0,40186
2672.0,2100
220201.0,10287
574473.0,38198
0.0,2
16659.0,4002
141.0,285
126617.0,11584
7627.0,1908
0.0,2951
224318.0,20432
0.0,38
159753.0,13282
268253.0,4231
365204.0,19692
45952.0,17915
273582.0,22002
161699.0,12758
0.0,0
14.0,43
0.0,1940
0.0,0
0.0,2122
34393.0,6231
2760.0,2404
112294.0,7021
492.0,1437
39105.0,9008
0.0,2
266.0,226
0.0,0
148742.0,18347
167400.0,33371
15404.0,3895
0.0,4761
682967.0,38981
319214.0,20881
40106.0,6788
303694.0,14525
464289.0,23326
60723.0,6702
80.0,141
26345.0,5907
7.0,81
35928.0,17076
66219.0,7119
96148.0,9817
341.0,637
0.0,2
16413.0,6474
40374.0,6814
3.0,0
0.0,2
392291.0,12576
83066.0,6043
0.0,13
2389.0,2305
118145.0,7201
0.0,0
152866.0,20594
0.0,5001
287.0,727
157670.0,13177
0.0,4816
5175.0,2933
16536.0,3983
167092.0,33328
171.0,417
304156.0,20467
